label,ann_return,ann_vol,sharpe,max_drawdown,calmar,var5_pct,avg_turnover,avg_transaction_cost,suite,window_id,param_name,param_value,fold,train_end,test_end
full_pipeline_reward_sortino,0.13809347756242638,0.17595425687233215,0.5859106425491137,-0.23726655460525875,0.5820182788593623,-1.456099028342491,0.10873998534249601,0.00011878283051220815,reward_ablation,full_sample,reward_mode,sortino,,,
e2e_reward_sortino,0.0,0.0,-3500000.0000000005,0.0,0.0,0.0,,,reward_ablation,full_sample,reward_mode,e2e_sortino,,,
full_pipeline_reward_mean_variance,0.13128976647507626,0.17506747720920804,0.5500151285087486,-0.25541479481774754,0.5140256711773568,-1.4508008213790027,0.11110394998398218,0.00012131268570154445,reward_ablation,full_sample,reward_mode,mean_variance,,,
e2e_reward_mean_variance,0.0,0.0,-3500000.0000000005,0.0,0.0,0.0,,,reward_ablation,full_sample,reward_mode,e2e_mean_variance,,,
full_pipeline_tf0.50,0.13001630400103797,0.17784792248752818,0.5342558818202799,-0.2395882862254136,0.5426655059924705,-1.4499370105155593,0.10895355658896845,0.00011907633438093648,ablation,full_sample,train_frac,0.5,,,
ts_cv_fold_0,0.04950121091587064,0.13028751716478157,0.11130160523754652,-0.11101122393969394,0.44591172585976135,-1.279835305078397,,,ts_cv,,,,0.0,2017-02-16,2018-12-11
ts_cv_fold_1,0.33490220979625107,0.24681311103709885,1.215098324335732,-0.27608957255696703,1.2130200882430937,-1.6463381394370786,,,ts_cv,,,,1.0,2018-12-11,2020-10-05
ts_cv_fold_2,0.06365642080279034,0.15803832530193293,0.18132575712115748,-0.1592059382473955,0.399836950211637,-1.6334626593116364,,,ts_cv,,,,2.0,2020-10-05,2022-07-29
ts_cv_fold_3,0.0687488441723933,0.11977222583187576,0.2817751871958584,-0.1330803367269721,0.5165965212988103,-1.190009922319108,,,ts_cv,,,,3.0,2022-07-29,2024-05-23
ts_cv_fold_4,0.09479810383418377,0.1309397125389226,0.4566842106787605,-0.07593662589878299,1.2483842971466568,-1.22313803268575,,,ts_cv,,,,4.0,2024-05-23,2026-03-23
